STATION,NAME,DATE,TAVG,TMAX,TMIN
MUZAFFARABAD001,MUZAFFARABAD,1987-07-27,,30.2,19.9
MUZAFFARABAD001,MUZAFFARABAD,1987-07-28,,27.8,20
MUZAFFARABAD001,MUZAFFARABAD,1987-07-29,,35.6,22.5
MUZAFFARABAD001,MUZAFFARABAD,1987-07-30,,37.5,23.1
MUZAFFARABAD001,MUZAFFARABAD,1987-07-31,,40,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-01,,37.5,22.5
MUZAFFARABAD001,MUZAFFARABAD,1987-08-02,,39.4,22.9
MUZAFFARABAD001,MUZAFFARABAD,1987-08-03,,37.5,23.6
MUZAFFARABAD001,MUZAFFARABAD,1987-08-04,,38.9,20.6
MUZAFFARABAD001,MUZAFFARABAD,1987-08-05,,37.8,22.4
MUZAFFARABAD001,MUZAFFARABAD,1987-08-06,,37.2,22.3
MUZAFFARABAD001,MUZAFFARABAD,1987-08-07,,38.3,25
MUZAFFARABAD001,MUZAFFARABAD,1987-08-08,,38.3,21.7
MUZAFFARABAD001,MUZAFFARABAD,1987-08-09,,32.4,23.3
MUZAFFARABAD001,MUZAFFARABAD,1987-08-10,,35.3,25.3
MUZAFFARABAD001,MUZAFFARABAD,1987-08-11,,39.2,25.9
MUZAFFARABAD001,MUZAFFARABAD,1987-08-12,,39.5,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-13,,37.8,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-08-14,,34.4,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-15,,26.1,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-16,,33.3,22.7
MUZAFFARABAD001,MUZAFFARABAD,1987-08-17,,33.9,22.5
MUZAFFARABAD001,MUZAFFARABAD,1987-08-18,,35,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-19,,29.6,21.4
MUZAFFARABAD001,MUZAFFARABAD,1987-08-20,,35.4,22.8
MUZAFFARABAD001,MUZAFFARABAD,1987-08-21,,37.4,24.7
MUZAFFARABAD001,MUZAFFARABAD,1987-08-22,,33.3,23.8
MUZAFFARABAD001,MUZAFFARABAD,1987-08-23,,33.3,24.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-24,,35.6,26.6
MUZAFFARABAD001,MUZAFFARABAD,1987-08-25,,30.6,23.2
MUZAFFARABAD001,MUZAFFARABAD,1987-08-26,,35,25.9
MUZAFFARABAD001,MUZAFFARABAD,1987-08-27,,39,26.9
MUZAFFARABAD001,MUZAFFARABAD,1987-08-28,,39.4,21.1
MUZAFFARABAD001,MUZAFFARABAD,1987-08-29,,34.4,21.7
MUZAFFARABAD001,MUZAFFARABAD,1987-08-30,,32.8,23.9
MUZAFFARABAD001,MUZAFFARABAD,1987-08-31,,35.1,23.1
MUZAFFARABAD001,MUZAFFARABAD,1987-09-01,,34,21.9
MUZAFFARABAD001,MUZAFFARABAD,1987-09-02,,36.9,24.2
MUZAFFARABAD001,MUZAFFARABAD,1987-09-03,,37.6,24.7
MUZAFFARABAD001,MUZAFFARABAD,1987-09-04,,36.1,23.3
MUZAFFARABAD001,MUZAFFARABAD,1987-09-05,,36.8,26.1
MUZAFFARABAD001,MUZAFFARABAD,1987-09-06,,38.1,27.8
MUZAFFARABAD001,MUZAFFARABAD,1987-09-07,,39,25
MUZAFFARABAD001,MUZAFFARABAD,1987-09-08,,37,26.7
MUZAFFARABAD001,MUZAFFARABAD,1987-09-09,,37.8,20.3
MUZAFFARABAD001,MUZAFFARABAD,1987-09-10,,27.8,18.9
MUZAFFARABAD001,MUZAFFARABAD,1987-09-11,,32.2,20
MUZAFFARABAD001,MUZAFFARABAD,1987-09-12,,32.2,18.1
MUZAFFARABAD001,MUZAFFARABAD,1987-09-13,,35.5,18.9
MUZAFFARABAD001,MUZAFFARABAD,1987-09-14,,35.8,20
MUZAFFARABAD001,MUZAFFARABAD,1987-09-15,,35.6,20.8
MUZAFFARABAD001,MUZAFFARABAD,1987-09-16,,36.1,20.6
MUZAFFARABAD001,MUZAFFARABAD,1987-09-17,,36.4,20.8
MUZAFFARABAD001,MUZAFFARABAD,1987-09-18,,37.1,20.9
MUZAFFARABAD001,MUZAFFARABAD,1987-09-19,,37.2,20.6
MUZAFFARABAD001,MUZAFFARABAD,1987-09-20,,37.9,21.7
MUZAFFARABAD001,MUZAFFARABAD,1987-09-21,,37.2,19.8
MUZAFFARABAD001,MUZAFFARABAD,1987-09-22,,36,20
MUZAFFARABAD001,MUZAFFARABAD,1987-09-23,,33.3,18.9
MUZAFFARABAD001,MUZAFFARABAD,1987-09-24,,36.7,19.3
MUZAFFARABAD001,MUZAFFARABAD,1987-09-25,,37.2,20.2
MUZAFFARABAD001,MUZAFFARABAD,1987-09-26,,36.1,17.8
MUZAFFARABAD001,MUZAFFARABAD,1987-09-27,,36.7,18
MUZAFFARABAD001,MUZAFFARABAD,1987-09-28,,35,19.4
MUZAFFARABAD001,MUZAFFARABAD,1987-09-29,,28.6,15.7
MUZAFFARABAD001,MUZAFFARABAD,1987-09-30,,35,16.9
MUZAFFARABAD001,MUZAFFARABAD,1987-10-01,,35,17.8
MUZAFFARABAD001,MUZAFFARABAD,1987-10-02,,33.6,15.6
MUZAFFARABAD001,MUZAFFARABAD,1987-10-03,,25.6,15
MUZAFFARABAD001,MUZAFFARABAD,1987-10-04,,31.1,14.7
MUZAFFARABAD001,MUZAFFARABAD,1987-10-05,,32.8,16.1
MUZAFFARABAD001,MUZAFFARABAD,1987-10-06,,34.4,16.1
MUZAFFARABAD001,MUZAFFARABAD,1987-10-07,,34.4,17.2
MUZAFFARABAD001,MUZAFFARABAD,1987-10-08,,33.6,17.8
MUZAFFARABAD001,MUZAFFARABAD,1987-10-09,,33.9,18.3
MUZAFFARABAD001,MUZAFFARABAD,1987-10-10,,31.7,14
MUZAFFARABAD001,MUZAFFARABAD,1987-10-11,,15.6,11.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-12,,22.1,14.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-13,,19.4,13.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-14,,22.9,14
MUZAFFARABAD001,MUZAFFARABAD,1987-10-15,,26.5,13.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-16,,28,14.3
MUZAFFARABAD001,MUZAFFARABAD,1987-10-17,,26,14.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-18,,21.2,13.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-19,,21.5,11
MUZAFFARABAD001,MUZAFFARABAD,1987-10-20,,23.2,9
MUZAFFARABAD001,MUZAFFARABAD,1987-10-21,,27.2,10
MUZAFFARABAD001,MUZAFFARABAD,1987-10-22,,29.1,11
MUZAFFARABAD001,MUZAFFARABAD,1987-10-23,,30,11.5
MUZAFFARABAD001,MUZAFFARABAD,1987-10-24,,31.5,11.8
MUZAFFARABAD001,MUZAFFARABAD,1987-10-25,,31.5,12
MUZAFFARABAD001,MUZAFFARABAD,1987-10-26,,31.4,12.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-27,,32,13.4
MUZAFFARABAD001,MUZAFFARABAD,1987-10-28,,29.2,14.5
MUZAFFARABAD001,MUZAFFARABAD,1987-10-29,,29.8,15.5
MUZAFFARABAD001,MUZAFFARABAD,1987-10-30,,25.6,14.7
MUZAFFARABAD001,MUZAFFARABAD,1987-10-31,,28.5,11.9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-01,,29.5,9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-02,,30.5,8
MUZAFFARABAD001,MUZAFFARABAD,1987-11-03,,30,8.9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-04,,29.5,8.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-05,,26.5,8.3
MUZAFFARABAD001,MUZAFFARABAD,1987-11-06,,29.5,9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-07,,31.5,9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-08,,32.2,9.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-09,,31,9.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-10,,30,9.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-11,,29.5,9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-12,,29.5,9.4
MUZAFFARABAD001,MUZAFFARABAD,1987-11-13,,24.5,9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-14,,28.5,8.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-15,,29.5,7.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-16,,29,7.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-17,,28,8.3
MUZAFFARABAD001,MUZAFFARABAD,1987-11-18,,28,7.2
MUZAFFARABAD001,MUZAFFARABAD,1987-11-19,,27.5,6.6
MUZAFFARABAD001,MUZAFFARABAD,1987-11-20,,28,6.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-21,,28.5,6.3
MUZAFFARABAD001,MUZAFFARABAD,1987-11-22,,28,6.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-23,,26.5,6.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-24,,26,6
MUZAFFARABAD001,MUZAFFARABAD,1987-11-25,,25.5,5.5
MUZAFFARABAD001,MUZAFFARABAD,1987-11-26,,25,5.4
MUZAFFARABAD001,MUZAFFARABAD,1987-11-27,,26,5.2
MUZAFFARABAD001,MUZAFFARABAD,1987-11-28,,26.5,4.9
MUZAFFARABAD001,MUZAFFARABAD,1987-11-29,,25.5,5.1
MUZAFFARABAD001,MUZAFFARABAD,1987-11-30,,26,5.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-01,,23,8
MUZAFFARABAD001,MUZAFFARABAD,1987-12-02,,15.6,7.1
MUZAFFARABAD001,MUZAFFARABAD,1987-12-03,,10,7.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-04,,13.8,8.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-05,,21.5,4.8
MUZAFFARABAD001,MUZAFFARABAD,1987-12-06,,22.6,4
MUZAFFARABAD001,MUZAFFARABAD,1987-12-07,,25,4.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-08,,22.1,5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-09,,17.1,4
MUZAFFARABAD001,MUZAFFARABAD,1987-12-10,,24,5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-11,,24.5,5.6
MUZAFFARABAD001,MUZAFFARABAD,1987-12-12,,24.2,5.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-13,,20.2,4.8
MUZAFFARABAD001,MUZAFFARABAD,1987-12-14,,24.5,4
MUZAFFARABAD001,MUZAFFARABAD,1987-12-15,,21.6,4.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-16,,25.4,4.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-17,,23,4.4
MUZAFFARABAD001,MUZAFFARABAD,1987-12-18,,23.6,3.6
MUZAFFARABAD001,MUZAFFARABAD,1987-12-19,,24.5,3.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-20,,25.1,3.8
MUZAFFARABAD001,MUZAFFARABAD,1987-12-21,,23.7,3.6
MUZAFFARABAD001,MUZAFFARABAD,1987-12-22,,23.9,3.8
MUZAFFARABAD001,MUZAFFARABAD,1987-12-23,,25,4.1
MUZAFFARABAD001,MUZAFFARABAD,1987-12-24,,25.5,3.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-25,,25.8,3.3
MUZAFFARABAD001,MUZAFFARABAD,1987-12-26,,22.5,3.5
MUZAFFARABAD001,MUZAFFARABAD,1987-12-27,,23.6,3.6
MUZAFFARABAD001,MUZAFFARABAD,1987-12-28,,24.8,0.8
MUZAFFARABAD001,MUZAFFARABAD,1987-12-29,,16.2,7.2
MUZAFFARABAD001,MUZAFFARABAD,1987-12-30,,12.7,6.7
MUZAFFARABAD001,MUZAFFARABAD,1987-12-31,,22,9.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-01,,18.2,10
MUZAFFARABAD001,MUZAFFARABAD,1988-01-02,,17.7,11.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-03,,17.5,10
MUZAFFARABAD001,MUZAFFARABAD,1988-01-04,,24.5,7.3
MUZAFFARABAD001,MUZAFFARABAD,1988-01-05,,27,7.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-06,,12.8,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-07,,22,5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-08,,25,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-09,,15,8.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-10,,19,6
MUZAFFARABAD001,MUZAFFARABAD,1988-01-11,,18.5,6
MUZAFFARABAD001,MUZAFFARABAD,1988-01-12,,16.5,5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-13,,21,5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-14,,21.5,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-15,,15,6.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-16,,16.5,4
MUZAFFARABAD001,MUZAFFARABAD,1988-01-17,,23.5,4
MUZAFFARABAD001,MUZAFFARABAD,1988-01-18,,23,5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-19,,26,5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-20,,25.1,5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-21,,19.5,9.7
MUZAFFARABAD001,MUZAFFARABAD,1988-01-22,,10.4,3.7
MUZAFFARABAD001,MUZAFFARABAD,1988-01-23,,10.9,4.4
MUZAFFARABAD001,MUZAFFARABAD,1988-01-24,,19.7,5.4
MUZAFFARABAD001,MUZAFFARABAD,1988-01-25,,18.3,4
MUZAFFARABAD001,MUZAFFARABAD,1988-01-26,,14.7,3
MUZAFFARABAD001,MUZAFFARABAD,1988-01-27,,19.5,3.7
MUZAFFARABAD001,MUZAFFARABAD,1988-01-28,,14.5,2.3
MUZAFFARABAD001,MUZAFFARABAD,1988-01-29,,7.2,2.3
MUZAFFARABAD001,MUZAFFARABAD,1988-01-30,,17.2,2.5
MUZAFFARABAD001,MUZAFFARABAD,1988-01-31,,13.7,5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-01,,20.3,5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-02,,22.6,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-03,,26,5.6
MUZAFFARABAD001,MUZAFFARABAD,1988-02-04,,26.5,6
MUZAFFARABAD001,MUZAFFARABAD,1988-02-05,,25.9,5.4
MUZAFFARABAD001,MUZAFFARABAD,1988-02-06,,26.2,6.2
MUZAFFARABAD001,MUZAFFARABAD,1988-02-07,,26.6,7.2
MUZAFFARABAD001,MUZAFFARABAD,1988-02-08,,17.5,6.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-09,,8.5,4.3
MUZAFFARABAD001,MUZAFFARABAD,1988-02-10,,18.2,5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-11,,19.8,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-12,,19,7.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-13,,19,7.3
MUZAFFARABAD001,MUZAFFARABAD,1988-02-14,,21.7,7.6
MUZAFFARABAD001,MUZAFFARABAD,1988-02-15,,18.6,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-16,,22,6.1
MUZAFFARABAD001,MUZAFFARABAD,1988-02-17,,19.2,6.3
MUZAFFARABAD001,MUZAFFARABAD,1988-02-18,,25.5,6.8
MUZAFFARABAD001,MUZAFFARABAD,1988-02-19,,18.8,9.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-20,,16,9.2
MUZAFFARABAD001,MUZAFFARABAD,1988-02-21,,10.3,6
MUZAFFARABAD001,MUZAFFARABAD,1988-02-22,,15.4,5.1
MUZAFFARABAD001,MUZAFFARABAD,1988-02-23,,21.8,5.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-24,,23.4,6.2
MUZAFFARABAD001,MUZAFFARABAD,1988-02-25,,24.4,6.5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-26,,25.5,7.1
MUZAFFARABAD001,MUZAFFARABAD,1988-02-27,,13,8.3
MUZAFFARABAD001,MUZAFFARABAD,1988-02-28,,11.5,5
MUZAFFARABAD001,MUZAFFARABAD,1988-02-29,,13.2,5.6
MUZAFFARABAD001,MUZAFFARABAD,1988-03-01,,20.1,6
MUZAFFARABAD001,MUZAFFARABAD,1988-03-02,,23.3,7.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-03,,25,9
MUZAFFARABAD001,MUZAFFARABAD,1988-03-04,,28,11
MUZAFFARABAD001,MUZAFFARABAD,1988-03-05,,22,10
MUZAFFARABAD001,MUZAFFARABAD,1988-03-06,,28.5,11
MUZAFFARABAD001,MUZAFFARABAD,1988-03-07,,28,11.3
MUZAFFARABAD001,MUZAFFARABAD,1988-03-08,,15.4,10.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-09,,20,11.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-10,,16.4,9.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-11,,10.5,8.8
MUZAFFARABAD001,MUZAFFARABAD,1988-03-12,,11,8
MUZAFFARABAD001,MUZAFFARABAD,1988-03-13,,13.9,8.1
MUZAFFARABAD001,MUZAFFARABAD,1988-03-14,,17,7
MUZAFFARABAD001,MUZAFFARABAD,1988-03-15,,23,8.8
MUZAFFARABAD001,MUZAFFARABAD,1988-03-16,,14,7
MUZAFFARABAD001,MUZAFFARABAD,1988-03-17,,15.5,7
MUZAFFARABAD001,MUZAFFARABAD,1988-03-18,,21.5,9
MUZAFFARABAD001,MUZAFFARABAD,1988-03-19,,19.5,7
MUZAFFARABAD001,MUZAFFARABAD,1988-03-20,,25.5,9
MUZAFFARABAD001,MUZAFFARABAD,1988-03-21,,26,9.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-22,,27.7,10.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-23,,28.3,12.7
MUZAFFARABAD001,MUZAFFARABAD,1988-03-24,,29.5,14.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-25,,21.6,14.2
MUZAFFARABAD001,MUZAFFARABAD,1988-03-26,,15.2,9.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-27,,17,8.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-28,,24.3,9.5
MUZAFFARABAD001,MUZAFFARABAD,1988-03-29,,24.6,12
MUZAFFARABAD001,MUZAFFARABAD,1988-03-30,,28.5,12.4
MUZAFFARABAD001,MUZAFFARABAD,1988-03-31,,27.5,12
MUZAFFARABAD001,MUZAFFARABAD,1988-04-01,,28.6,12.2
MUZAFFARABAD001,MUZAFFARABAD,1988-04-02,,28.2,15
MUZAFFARABAD001,MUZAFFARABAD,1988-04-03,,20.2,12.8
MUZAFFARABAD001,MUZAFFARABAD,1988-04-04,,24.1,12.8
MUZAFFARABAD001,MUZAFFARABAD,1988-04-05,,18.9,10.3
MUZAFFARABAD001,MUZAFFARABAD,1988-04-06,,28.6,13.6
MUZAFFARABAD001,MUZAFFARABAD,1988-04-07,,29.5,14.7
MUZAFFARABAD001,MUZAFFARABAD,1988-04-08,,27.4,16.6
MUZAFFARABAD001,MUZAFFARABAD,1988-04-09,,32,15.8
MUZAFFARABAD001,MUZAFFARABAD,1988-04-10,,31.8,15.1
MUZAFFARABAD001,MUZAFFARABAD,1988-04-11,,27.1,14.1
MUZAFFARABAD001,MUZAFFARABAD,1988-04-12,,34,16.4
MUZAFFARABAD001,MUZAFFARABAD,1988-04-13,,35,17
MUZAFFARABAD001,MUZAFFARABAD,1988-04-14,,36.2,15.7
MUZAFFARABAD001,MUZAFFARABAD,1988-04-15,,38.8,16.1
MUZAFFARABAD001,MUZAFFARABAD,1988-04-16,,38.5,17.3
MUZAFFARABAD001,MUZAFFARABAD,1988-04-17,,39,18.3
MUZAFFARABAD001,MUZAFFARABAD,1988-04-18,,39.3,18
MUZAFFARABAD001,MUZAFFARABAD,1988-04-19,,33,15
MUZAFFARABAD001,MUZAFFARABAD,1988-04-20,,26,13.9
MUZAFFARABAD001,MUZAFFARABAD,1988-04-21,,32.5,15.5
MUZAFFARABAD001,MUZAFFARABAD,1988-04-22,,35,16.4
MUZAFFARABAD001,MUZAFFARABAD,1988-04-23,,35,17.4
MUZAFFARABAD001,MUZAFFARABAD,1988-04-24,,36.6,18
MUZAFFARABAD001,MUZAFFARABAD,1988-04-25,,33.6,17.6
MUZAFFARABAD001,MUZAFFARABAD,1988-04-26,,35.7,19.4
MUZAFFARABAD001,MUZAFFARABAD,1988-04-27,,36.6,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-04-28,,38.8,19.5
MUZAFFARABAD001,MUZAFFARABAD,1988-04-29,,40.5,20
MUZAFFARABAD001,MUZAFFARABAD,1988-04-30,,39,19
MUZAFFARABAD001,MUZAFFARABAD,1988-05-01,,34.5,17.3
MUZAFFARABAD001,MUZAFFARABAD,1988-05-02,,25,14.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-03,,35,17.2
MUZAFFARABAD001,MUZAFFARABAD,1988-05-04,,35.2,19.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-05,,37.5,20
MUZAFFARABAD001,MUZAFFARABAD,1988-05-06,,37.5,19
MUZAFFARABAD001,MUZAFFARABAD,1988-05-07,,36.6,17.7
MUZAFFARABAD001,MUZAFFARABAD,1988-05-08,,36.6,21
MUZAFFARABAD001,MUZAFFARABAD,1988-05-09,,29,16.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-10,,37,18.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-11,,39,19.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-12,,40.7,20
MUZAFFARABAD001,MUZAFFARABAD,1988-05-13,,41.6,22
MUZAFFARABAD001,MUZAFFARABAD,1988-05-14,,42.8,25
MUZAFFARABAD001,MUZAFFARABAD,1988-05-15,,39.3,22
MUZAFFARABAD001,MUZAFFARABAD,1988-05-16,,42.2,21.6
MUZAFFARABAD001,MUZAFFARABAD,1988-05-17,,41,22.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-18,,35.5,20
MUZAFFARABAD001,MUZAFFARABAD,1988-05-19,,36.6,23
MUZAFFARABAD001,MUZAFFARABAD,1988-05-20,,39,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-21,,42,23.8
MUZAFFARABAD001,MUZAFFARABAD,1988-05-22,,36.6,18.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-23,,37,21
MUZAFFARABAD001,MUZAFFARABAD,1988-05-24,,40,22
MUZAFFARABAD001,MUZAFFARABAD,1988-05-25,,39,25.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-26,,42,22
MUZAFFARABAD001,MUZAFFARABAD,1988-05-27,,42.8,23
MUZAFFARABAD001,MUZAFFARABAD,1988-05-28,,44,24.1
MUZAFFARABAD001,MUZAFFARABAD,1988-05-29,,43.5,24.5
MUZAFFARABAD001,MUZAFFARABAD,1988-05-30,,44.6,25
MUZAFFARABAD001,MUZAFFARABAD,1988-05-31,,46.5,27.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-01,,44,17.7
MUZAFFARABAD001,MUZAFFARABAD,1988-06-02,,26,17.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-03,,36.8,21.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-04,,37,22.7
MUZAFFARABAD001,MUZAFFARABAD,1988-06-05,,33,22
MUZAFFARABAD001,MUZAFFARABAD,1988-06-06,,36.5,17.8
MUZAFFARABAD001,MUZAFFARABAD,1988-06-07,,37,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-08,,37,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-09,,26.5,17.2
MUZAFFARABAD001,MUZAFFARABAD,1988-06-10,,38,21.7
MUZAFFARABAD001,MUZAFFARABAD,1988-06-11,,38.9,21.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-12,,41.7,21.7
MUZAFFARABAD001,MUZAFFARABAD,1988-06-13,,42.8,24
MUZAFFARABAD001,MUZAFFARABAD,1988-06-14,,41.5,22
MUZAFFARABAD001,MUZAFFARABAD,1988-06-15,,42,25.3
MUZAFFARABAD001,MUZAFFARABAD,1988-06-16,,38.7,18.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-17,,39.5,23.3
MUZAFFARABAD001,MUZAFFARABAD,1988-06-18,,39.8,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-19,,38.6,24.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-20,,41,28
MUZAFFARABAD001,MUZAFFARABAD,1988-06-21,,41.5,24
MUZAFFARABAD001,MUZAFFARABAD,1988-06-22,,41.5,24
MUZAFFARABAD001,MUZAFFARABAD,1988-06-23,,36.7,21.6
MUZAFFARABAD001,MUZAFFARABAD,1988-06-24,,38.2,24.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-25,,40.6,27
MUZAFFARABAD001,MUZAFFARABAD,1988-06-26,,43.5,30.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-27,,43.2,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-28,,31.7,21.5
MUZAFFARABAD001,MUZAFFARABAD,1988-06-29,,41,22.3
MUZAFFARABAD001,MUZAFFARABAD,1988-06-30,,33.5,21
MUZAFFARABAD001,MUZAFFARABAD,1988-07-01,,38.5,27
MUZAFFARABAD001,MUZAFFARABAD,1988-07-02,,39.6,28.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-03,,41,23.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-04,,36.8,22.4
MUZAFFARABAD001,MUZAFFARABAD,1988-07-05,,32.2,22
MUZAFFARABAD001,MUZAFFARABAD,1988-07-06,,35,22
MUZAFFARABAD001,MUZAFFARABAD,1988-07-07,,34,20.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-08,,34.5,22
MUZAFFARABAD001,MUZAFFARABAD,1988-07-09,,37.1,25
MUZAFFARABAD001,MUZAFFARABAD,1988-07-10,,38.5,27.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-11,,39.1,25.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-12,,31,25.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-13,,35.9,23.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-14,,24.4,22
MUZAFFARABAD001,MUZAFFARABAD,1988-07-15,,24,21.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-16,,23,20.6
MUZAFFARABAD001,MUZAFFARABAD,1988-07-17,,25.2,21.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-18,,32.9,23.5
MUZAFFARABAD001,MUZAFFARABAD,1988-07-19,,34.5,24
MUZAFFARABAD001,MUZAFFARABAD,1988-07-20,,34.7,24
MUZAFFARABAD001,MUZAFFARABAD,1988-07-21,,33.5,22.7
MUZAFFARABAD001,MUZAFFARABAD,1988-07-22,,34.8,21.7
MUZAFFARABAD001,MUZAFFARABAD,1988-07-23,,30,22.8
MUZAFFARABAD001,MUZAFFARABAD,1988-07-24,,27.7,20
MUZAFFARABAD001,MUZAFFARABAD,1988-07-25,,32,20
MUZAFFARABAD001,MUZAFFARABAD,1988-07-26,,35.7,22.7
MUZAFFARABAD001,MUZAFFARABAD,1988-07-27,,37.8,25
MUZAFFARABAD001,MUZAFFARABAD,1988-07-28,,37,23.5
